dataset,model,scaling,score
mnist_3-5_6d,CircuitCentricClassifier,0.01,0.8953732912723449
mnist_3-5_6d,CircuitCentricClassifier,0.1,0.8848580441640379
mnist_3-5_6d,CircuitCentricClassifier,0.3,0.8464773922187171
mnist_3-5_6d,CircuitCentricClassifier,0.6,0.8385909568874869
mnist_3-5_6d,CircuitCentricClassifier,1.0,0.8333333333333334
mnist_3-5_6d,CircuitCentricClassifier,1.5,0.8364879074658255
mnist_3-5_6d,CircuitCentricClassifier,3.0,0.8422712933753943
mnist_3-5_6d,CircuitCentricClassifier,10.0,0.841745531019979
mnist_3-5_6d,CircuitCentricClassifier,0.01,0.907465825446898
mnist_3-5_6d,CircuitCentricClassifier,0.1,0.8669821240799159
mnist_3-5_6d,CircuitCentricClassifier,0.3,0.8259726603575184
mnist_3-5_6d,CircuitCentricClassifier,0.6,0.8138801261829653
mnist_3-5_6d,CircuitCentricClassifier,1.0,0.8264984227129337
mnist_3-5_6d,CircuitCentricClassifier,1.5,0.8259726603575184
mnist_3-5_6d,CircuitCentricClassifier,3.0,0.8291272344900105
mnist_3-5_6d,CircuitCentricClassifier,10.0,0.8264984227129337
mnist_3-5_6d,CircuitCentricClassifier,0.01,0.9032597266035752
mnist_3-5_6d,CircuitCentricClassifier,0.1,0.8606729758149316
mnist_3-5_6d,CircuitCentricClassifier,0.3,0.832807570977918
mnist_3-5_6d,CircuitCentricClassifier,0.6,0.8385909568874869
mnist_3-5_6d,CircuitCentricClassifier,1.0,0.8349106203995794
mnist_3-5_6d,CircuitCentricClassifier,1.5,0.8080967402733964
mnist_3-5_6d,CircuitCentricClassifier,3.0,0.8501577287066246
mnist_3-5_6d,CircuitCentricClassifier,10.0,0.8438485804416404
mnist_3-5_6d,CircuitCentricClassifier,0.01,0.9232386961093586
mnist_3-5_6d,CircuitCentricClassifier,0.1,0.8638275499474237
mnist_3-5_6d,CircuitCentricClassifier,0.3,0.8359621451104101
mnist_3-5_6d,CircuitCentricClassifier,0.6,0.8249211356466877
mnist_3-5_6d,CircuitCentricClassifier,1.0,0.8212407991587802
mnist_3-5_6d,CircuitCentricClassifier,1.5,0.8270241850683491
mnist_3-5_6d,CircuitCentricClassifier,3.0,0.8259726603575184
mnist_3-5_6d,CircuitCentricClassifier,10.0,0.8191377497371188
mnist_3-5_6d,CircuitCentricClassifier,0.01,0.9185068349106204
mnist_3-5_6d,CircuitCentricClassifier,0.1,0.8543638275499474
mnist_3-5_6d,CircuitCentricClassifier,0.3,0.8391167192429022
mnist_3-5_6d,CircuitCentricClassifier,0.6,0.8217665615141956
mnist_3-5_6d,CircuitCentricClassifier,1.0,0.8217665615141956
mnist_3-5_6d,CircuitCentricClassifier,1.5,0.825446898002103
mnist_3-5_6d,CircuitCentricClassifier,3.0,0.8175604626708728
mnist_3-5_6d,CircuitCentricClassifier,10.0,0.8249211356466877
mnist_3-5_6d,DataReuploadingClassifier,0.01,0.9363827549947423
mnist_3-5_6d,DataReuploadingClassifier,0.1,0.9558359621451105
mnist_3-5_6d,DataReuploadingClassifier,0.3,0.9542586750788643
mnist_3-5_6d,DataReuploadingClassifier,0.6,0.9558359621451105
mnist_3-5_6d,DataReuploadingClassifier,1.0,0.9584647739221872
mnist_3-5_6d,DataReuploadingClassifier,1.5,0.9526813880126183
mnist_3-5_6d,DataReuploadingClassifier,3.0,0.943217665615142
mnist_3-5_6d,DataReuploadingClassifier,10.0,0.5157728706624606
mnist_3-5_6d,DataReuploadingClassifier,0.01,0.9384858044164038
mnist_3-5_6d,DataReuploadingClassifier,0.1,0.9558359621451105
mnist_3-5_6d,DataReuploadingClassifier,0.3,0.9379600420609885
mnist_3-5_6d,DataReuploadingClassifier,0.6,0.9405888538380652
mnist_3-5_6d,DataReuploadingClassifier,1.0,0.9568874868559412
mnist_3-5_6d,DataReuploadingClassifier,1.5,0.9526813880126183
mnist_3-5_6d,DataReuploadingClassifier,3.0,0.9421661409043113
mnist_3-5_6d,DataReuploadingClassifier,10.0,0.4900105152471083
mnist_3-5_6d,DataReuploadingClassifier,0.01,0.9405888538380652
mnist_3-5_6d,DataReuploadingClassifier,0.1,0.9500525762355415
mnist_3-5_6d,DataReuploadingClassifier,0.3,0.9495268138801262
mnist_3-5_6d,DataReuploadingClassifier,0.6,0.9558359621451105
mnist_3-5_6d,DataReuploadingClassifier,1.0,0.9511041009463722
mnist_3-5_6d,DataReuploadingClassifier,1.5,0.9516298633017876
mnist_3-5_6d,DataReuploadingClassifier,3.0,0.9532071503680336
mnist_3-5_6d,DataReuploadingClassifier,10.0,0.49631966351209256
mnist_3-5_6d,DataReuploadingClassifier,0.01,0.9006309148264984
mnist_3-5_6d,DataReuploadingClassifier,0.1,0.9426919032597266
mnist_3-5_6d,DataReuploadingClassifier,0.3,0.9516298633017876
mnist_3-5_6d,DataReuploadingClassifier,0.6,0.9547844374342797
mnist_3-5_6d,DataReuploadingClassifier,1.0,0.9584647739221872
mnist_3-5_6d,DataReuploadingClassifier,1.5,0.9505783385909569
mnist_3-5_6d,DataReuploadingClassifier,3.0,0.9558359621451105
mnist_3-5_6d,DataReuploadingClassifier,10.0,0.5126182965299685
mnist_3-5_6d,DataReuploadingClassifier,0.01,0.9421661409043113
mnist_3-5_6d,DataReuploadingClassifier,0.1,0.953732912723449
mnist_3-5_6d,DataReuploadingClassifier,0.3,0.9563617245005258
mnist_3-5_6d,DataReuploadingClassifier,0.6,0.9558359621451105
mnist_3-5_6d,DataReuploadingClassifier,1.0,0.9442691903259727
mnist_3-5_6d,DataReuploadingClassifier,1.5,0.9526813880126183
mnist_3-5_6d,DataReuploadingClassifier,3.0,0.9342797055730809
mnist_3-5_6d,DataReuploadingClassifier,10.0,0.5094637223974764
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.01,0.9274447949526814
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.1,0.9484752891692955
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.3,0.953732912723449
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.6,0.9605678233438486
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.0,0.9584647739221872
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.5,0.9542586750788643
mnist_3-5_6d,DressedQuantumCircuitClassifier,3.0,0.955310199789695
mnist_3-5_6d,DressedQuantumCircuitClassifier,10.0,0.9411146161934806
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.01,0.9263932702418507
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.1,0.9332281808622502
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.3,0.953732912723449
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.6,0.9558359621451105
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.0,0.953732912723449
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.5,0.9500525762355415
mnist_3-5_6d,DressedQuantumCircuitClassifier,3.0,0.9516298633017876
mnist_3-5_6d,DressedQuantumCircuitClassifier,10.0,0.9442691903259727
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.01,0.92534174553102
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.1,0.905888538380652
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.3,0.9595162986330179
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.6,0.9558359621451105
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.0,0.9563617245005258
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.5,0.9526813880126183
mnist_3-5_6d,DressedQuantumCircuitClassifier,3.0,0.9505783385909569
mnist_3-5_6d,DressedQuantumCircuitClassifier,10.0,0.9484752891692955
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.01,0.9200841219768665
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.1,0.9348054679284963
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.3,0.9532071503680336
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.6,0.9516298633017876
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.0,0.9526813880126183
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.5,0.9542586750788643
mnist_3-5_6d,DressedQuantumCircuitClassifier,3.0,0.9479495268138801
mnist_3-5_6d,DressedQuantumCircuitClassifier,10.0,0.943217665615142
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.01,0.9206098843322819
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.1,0.9263932702418507
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.3,0.9574132492113565
mnist_3-5_6d,DressedQuantumCircuitClassifier,0.6,0.9526813880126183
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.0,0.9558359621451105
mnist_3-5_6d,DressedQuantumCircuitClassifier,1.5,0.9526813880126183
mnist_3-5_6d,DressedQuantumCircuitClassifier,3.0,0.9532071503680336
mnist_3-5_6d,DressedQuantumCircuitClassifier,10.0,0.9400630914826499
mnist_3-5_6d,IQPVariationalClassifier,0.01,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.1,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.3,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.6,0.7481598317560463
mnist_3-5_6d,IQPVariationalClassifier,1.0,0.9216614090431126
mnist_3-5_6d,IQPVariationalClassifier,1.5,0.8916929547844374
mnist_3-5_6d,IQPVariationalClassifier,3.0,0.7129337539432177
mnist_3-5_6d,IQPVariationalClassifier,10.0,0.5021030494216614
mnist_3-5_6d,IQPVariationalClassifier,0.01,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.1,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.3,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.6,0.7155625657202944
mnist_3-5_6d,IQPVariationalClassifier,1.0,0.9048370136698213
mnist_3-5_6d,IQPVariationalClassifier,1.5,0.8890641430073607
mnist_3-5_6d,IQPVariationalClassifier,3.0,0.6997896950578338
mnist_3-5_6d,IQPVariationalClassifier,10.0,0.4989484752891693
mnist_3-5_6d,IQPVariationalClassifier,0.01,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.1,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.3,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.6,0.7681388012618297
mnist_3-5_6d,IQPVariationalClassifier,1.0,0.9095688748685594
mnist_3-5_6d,IQPVariationalClassifier,1.5,0.9153522607781283
mnist_3-5_6d,IQPVariationalClassifier,3.0,0.7155625657202944
mnist_3-5_6d,IQPVariationalClassifier,10.0,0.4968454258675079
mnist_3-5_6d,IQPVariationalClassifier,0.01,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.1,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.3,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.6,0.7602523659305994
mnist_3-5_6d,IQPVariationalClassifier,1.0,0.9079915878023134
mnist_3-5_6d,IQPVariationalClassifier,1.5,0.9032597266035752
mnist_3-5_6d,IQPVariationalClassifier,3.0,0.667192429022082
mnist_3-5_6d,IQPVariationalClassifier,10.0,0.49158780231335436
mnist_3-5_6d,IQPVariationalClassifier,0.01,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.1,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.3,0.5310199789695058
mnist_3-5_6d,IQPVariationalClassifier,0.6,0.6419558359621451
mnist_3-5_6d,IQPVariationalClassifier,1.0,0.8922187171398528
mnist_3-5_6d,IQPVariationalClassifier,1.5,0.8953732912723449
mnist_3-5_6d,IQPVariationalClassifier,3.0,0.7076761303890642
mnist_3-5_6d,IQPVariationalClassifier,10.0,0.5131440588853838
mnist_3-5_6d,QuantumMetricLearner,0.01,0.7439537329127235
mnist_3-5_6d,QuantumMetricLearner,0.1,0.7523659305993691
mnist_3-5_6d,QuantumMetricLearner,0.3,0.8391167192429022
mnist_3-5_6d,QuantumMetricLearner,0.6,0.9232386961093586
mnist_3-5_6d,QuantumMetricLearner,1.0,0.8690851735015773
mnist_3-5_6d,QuantumMetricLearner,1.5,0.8333333333333334
mnist_3-5_6d,QuantumMetricLearner,3.0,0.7423764458464774
mnist_3-5_6d,QuantumMetricLearner,10.0,0.4879074658254469
mnist_3-5_6d,QuantumMetricLearner,0.01,0.8638275499474237
mnist_3-5_6d,QuantumMetricLearner,0.1,0.8643533123028391
mnist_3-5_6d,QuantumMetricLearner,0.3,0.8706624605678234
mnist_3-5_6d,QuantumMetricLearner,0.6,0.8764458464773922
mnist_3-5_6d,QuantumMetricLearner,1.0,0.9022082018927445
mnist_3-5_6d,QuantumMetricLearner,1.5,0.8459516298633017
mnist_3-5_6d,QuantumMetricLearner,3.0,0.7371188222923238
mnist_3-5_6d,QuantumMetricLearner,10.0,0.4879074658254469
mnist_3-5_6d,QuantumMetricLearner,0.01,0.8796004206098843
mnist_3-5_6d,QuantumMetricLearner,0.1,0.880651945320715
mnist_3-5_6d,QuantumMetricLearner,0.3,0.8859095688748686
mnist_3-5_6d,QuantumMetricLearner,0.6,0.880651945320715
mnist_3-5_6d,QuantumMetricLearner,1.0,0.898527865404837
mnist_3-5_6d,QuantumMetricLearner,1.5,0.8801261829652997
mnist_3-5_6d,QuantumMetricLearner,3.0,0.750788643533123
mnist_3-5_6d,QuantumMetricLearner,10.0,0.48264984227129337
mnist_3-5_6d,QuantumMetricLearner,0.01,0.8333333333333334
mnist_3-5_6d,QuantumMetricLearner,0.1,0.8359621451104101
mnist_3-5_6d,QuantumMetricLearner,0.3,0.9032597266035752
mnist_3-5_6d,QuantumMetricLearner,0.6,0.9006309148264984
mnist_3-5_6d,QuantumMetricLearner,1.0,0.9190325972660357
mnist_3-5_6d,QuantumMetricLearner,1.5,0.8690851735015773
mnist_3-5_6d,QuantumMetricLearner,3.0,0.7486855941114616
mnist_3-5_6d,QuantumMetricLearner,10.0,0.5031545741324921
mnist_3-5_6d,QuantumMetricLearner,0.01,0.8291272344900105
mnist_3-5_6d,QuantumMetricLearner,0.1,0.8317560462670873
mnist_3-5_6d,QuantumMetricLearner,0.3,0.8543638275499474
mnist_3-5_6d,QuantumMetricLearner,0.6,0.8538380651945321
mnist_3-5_6d,QuantumMetricLearner,1.0,0.8969505783385909
mnist_3-5_6d,QuantumMetricLearner,1.5,0.8785488958990536
mnist_3-5_6d,QuantumMetricLearner,3.0,0.729758149316509
mnist_3-5_6d,QuantumMetricLearner,10.0,0.4989484752891693
mnist_3-5_6d,TreeTensorClassifier,0.01,0.8396424815983176
mnist_3-5_6d,TreeTensorClassifier,0.1,0.8354363827549948
mnist_3-5_6d,TreeTensorClassifier,0.3,0.6987381703470031
mnist_3-5_6d,TreeTensorClassifier,0.6,0.6887486855941115
mnist_3-5_6d,TreeTensorClassifier,1.0,0.7024185068349106
mnist_3-5_6d,TreeTensorClassifier,1.5,0.7013669821240799
mnist_3-5_6d,TreeTensorClassifier,3.0,0.6987381703470031
mnist_3-5_6d,TreeTensorClassifier,10.0,0.695583596214511
mnist_3-5_6d,TreeTensorClassifier,0.01,0.8396424815983176
mnist_3-5_6d,TreeTensorClassifier,0.1,0.7565720294426919
mnist_3-5_6d,TreeTensorClassifier,0.3,0.6971608832807571
mnist_3-5_6d,TreeTensorClassifier,0.6,0.7103049421661409
mnist_3-5_6d,TreeTensorClassifier,1.0,0.7034700315457413
mnist_3-5_6d,TreeTensorClassifier,1.5,0.7024185068349106
mnist_3-5_6d,TreeTensorClassifier,3.0,0.6987381703470031
mnist_3-5_6d,TreeTensorClassifier,10.0,0.7060988433228181
mnist_3-5_6d,TreeTensorClassifier,0.01,0.8575184016824395
mnist_3-5_6d,TreeTensorClassifier,0.1,0.805993690851735
mnist_3-5_6d,TreeTensorClassifier,0.3,0.6750788643533123
mnist_3-5_6d,TreeTensorClassifier,0.6,0.6787592008412198
mnist_3-5_6d,TreeTensorClassifier,1.0,0.6861198738170347
mnist_3-5_6d,TreeTensorClassifier,1.5,0.6898002103049422
mnist_3-5_6d,TreeTensorClassifier,3.0,0.6882229232386962
mnist_3-5_6d,TreeTensorClassifier,10.0,0.6945320715036803
mnist_3-5_6d,TreeTensorClassifier,0.01,0.85068349106204
mnist_3-5_6d,TreeTensorClassifier,0.1,0.7870662460567823
mnist_3-5_6d,TreeTensorClassifier,0.3,0.732912723449001
mnist_3-5_6d,TreeTensorClassifier,0.6,0.692429022082019
mnist_3-5_6d,TreeTensorClassifier,1.0,0.6855941114616193
mnist_3-5_6d,TreeTensorClassifier,1.5,0.6824395373291272
mnist_3-5_6d,TreeTensorClassifier,3.0,0.6787592008412198
mnist_3-5_6d,TreeTensorClassifier,10.0,0.6982124079915878
mnist_3-5_6d,TreeTensorClassifier,0.01,0.8659305993690851
mnist_3-5_6d,TreeTensorClassifier,0.1,0.7113564668769716
mnist_3-5_6d,TreeTensorClassifier,0.3,0.7071503680336488
mnist_3-5_6d,TreeTensorClassifier,0.6,0.7129337539432177
mnist_3-5_6d,TreeTensorClassifier,1.0,0.7055730809674028
mnist_3-5_6d,TreeTensorClassifier,1.5,0.6719242902208202
mnist_3-5_6d,TreeTensorClassifier,3.0,0.7050473186119873
mnist_3-5_6d,TreeTensorClassifier,10.0,0.704521556256572
linearly_separable_6d,CircuitCentricClassifier,0.01,0.95
linearly_separable_6d,CircuitCentricClassifier,0.1,0.9833333333333333
linearly_separable_6d,CircuitCentricClassifier,0.3,0.9
linearly_separable_6d,CircuitCentricClassifier,0.6,0.85
linearly_separable_6d,CircuitCentricClassifier,1.0,0.6833333333333333
linearly_separable_6d,CircuitCentricClassifier,1.5,0.5666666666666667
linearly_separable_6d,CircuitCentricClassifier,3.0,0.5166666666666667
linearly_separable_6d,CircuitCentricClassifier,10.0,0.5166666666666667
linearly_separable_6d,CircuitCentricClassifier,0.01,0.7833333333333333
linearly_separable_6d,CircuitCentricClassifier,0.1,0.9666666666666667
linearly_separable_6d,CircuitCentricClassifier,0.3,0.9666666666666667
linearly_separable_6d,CircuitCentricClassifier,0.6,0.85
linearly_separable_6d,CircuitCentricClassifier,1.0,0.7333333333333333
linearly_separable_6d,CircuitCentricClassifier,1.5,0.7
linearly_separable_6d,CircuitCentricClassifier,3.0,0.5666666666666667
linearly_separable_6d,CircuitCentricClassifier,10.0,0.5166666666666667
linearly_separable_6d,CircuitCentricClassifier,0.01,0.9666666666666667
linearly_separable_6d,CircuitCentricClassifier,0.1,0.9833333333333333
linearly_separable_6d,CircuitCentricClassifier,0.3,0.9333333333333333
linearly_separable_6d,CircuitCentricClassifier,0.6,0.8333333333333334
linearly_separable_6d,CircuitCentricClassifier,1.0,0.6166666666666667
linearly_separable_6d,CircuitCentricClassifier,1.5,0.5833333333333334
linearly_separable_6d,CircuitCentricClassifier,3.0,0.5666666666666667
linearly_separable_6d,CircuitCentricClassifier,10.0,0.55
linearly_separable_6d,CircuitCentricClassifier,0.01,0.6
linearly_separable_6d,CircuitCentricClassifier,0.1,0.95
linearly_separable_6d,CircuitCentricClassifier,0.3,0.9333333333333333
linearly_separable_6d,CircuitCentricClassifier,0.6,0.8666666666666667
linearly_separable_6d,CircuitCentricClassifier,1.0,0.6833333333333333
linearly_separable_6d,CircuitCentricClassifier,1.5,0.6333333333333333
linearly_separable_6d,CircuitCentricClassifier,3.0,0.5666666666666667
linearly_separable_6d,CircuitCentricClassifier,10.0,0.5166666666666667
linearly_separable_6d,CircuitCentricClassifier,0.01,0.6
linearly_separable_6d,CircuitCentricClassifier,0.1,0.9666666666666667
linearly_separable_6d,CircuitCentricClassifier,0.3,0.9166666666666666
linearly_separable_6d,CircuitCentricClassifier,0.6,0.8166666666666667
linearly_separable_6d,CircuitCentricClassifier,1.0,0.7666666666666667
linearly_separable_6d,CircuitCentricClassifier,1.5,0.5166666666666667
linearly_separable_6d,CircuitCentricClassifier,3.0,0.5333333333333333
linearly_separable_6d,CircuitCentricClassifier,10.0,0.5333333333333333
linearly_separable_6d,DataReuploadingClassifier,0.01,0.9833333333333333
linearly_separable_6d,DataReuploadingClassifier,0.1,1.0
linearly_separable_6d,DataReuploadingClassifier,0.3,0.9833333333333333
linearly_separable_6d,DataReuploadingClassifier,0.6,1.0
linearly_separable_6d,DataReuploadingClassifier,1.0,0.9166666666666666
linearly_separable_6d,DataReuploadingClassifier,1.5,0.9333333333333333
linearly_separable_6d,DataReuploadingClassifier,3.0,0.48333333333333334
linearly_separable_6d,DataReuploadingClassifier,10.0,0.6666666666666666
linearly_separable_6d,DataReuploadingClassifier,0.01,0.9666666666666667
linearly_separable_6d,DataReuploadingClassifier,0.1,1.0
linearly_separable_6d,DataReuploadingClassifier,0.3,1.0
linearly_separable_6d,DataReuploadingClassifier,0.6,0.9833333333333333
linearly_separable_6d,DataReuploadingClassifier,1.0,1.0
linearly_separable_6d,DataReuploadingClassifier,1.5,0.9833333333333333
linearly_separable_6d,DataReuploadingClassifier,3.0,0.55
linearly_separable_6d,DataReuploadingClassifier,10.0,0.4666666666666667
linearly_separable_6d,DataReuploadingClassifier,0.01,0.9833333333333333
linearly_separable_6d,DataReuploadingClassifier,0.1,1.0
linearly_separable_6d,DataReuploadingClassifier,0.3,1.0
linearly_separable_6d,DataReuploadingClassifier,0.6,1.0
linearly_separable_6d,DataReuploadingClassifier,1.0,0.8166666666666667
linearly_separable_6d,DataReuploadingClassifier,1.5,0.8166666666666667
linearly_separable_6d,DataReuploadingClassifier,3.0,0.65
linearly_separable_6d,DataReuploadingClassifier,10.0,0.5333333333333333
linearly_separable_6d,DataReuploadingClassifier,0.01,0.95
linearly_separable_6d,DataReuploadingClassifier,0.1,0.9833333333333333
linearly_separable_6d,DataReuploadingClassifier,0.3,1.0
linearly_separable_6d,DataReuploadingClassifier,0.6,1.0
linearly_separable_6d,DataReuploadingClassifier,1.0,1.0
linearly_separable_6d,DataReuploadingClassifier,1.5,1.0
linearly_separable_6d,DataReuploadingClassifier,3.0,0.5833333333333334
linearly_separable_6d,DataReuploadingClassifier,10.0,0.6333333333333333
linearly_separable_6d,DataReuploadingClassifier,0.01,0.95
linearly_separable_6d,DataReuploadingClassifier,0.1,1.0
linearly_separable_6d,DataReuploadingClassifier,0.3,1.0
linearly_separable_6d,DataReuploadingClassifier,0.6,0.9833333333333333
linearly_separable_6d,DataReuploadingClassifier,1.0,1.0
linearly_separable_6d,DataReuploadingClassifier,1.5,1.0
linearly_separable_6d,DataReuploadingClassifier,3.0,0.5
linearly_separable_6d,DataReuploadingClassifier,10.0,0.5166666666666667
linearly_separable_6d,DressedQuantumCircuitClassifier,0.01,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.1,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.3,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.6,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.5,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,3.0,0.8833333333333333
linearly_separable_6d,DressedQuantumCircuitClassifier,10.0,0.5833333333333334
linearly_separable_6d,DressedQuantumCircuitClassifier,0.01,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.1,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.3,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.6,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.5,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,3.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,10.0,0.9833333333333333
linearly_separable_6d,DressedQuantumCircuitClassifier,0.01,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.1,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.3,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.6,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.5,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,3.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,10.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.01,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.1,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.3,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.6,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.5,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,3.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,10.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.01,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.1,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.3,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,0.6,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,1.5,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,3.0,1.0
linearly_separable_6d,DressedQuantumCircuitClassifier,10.0,1.0
linearly_separable_6d,IQPVariationalClassifier,0.01,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.1,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.3,0.6333333333333333
linearly_separable_6d,IQPVariationalClassifier,0.6,0.8
linearly_separable_6d,IQPVariationalClassifier,1.0,0.7833333333333333
linearly_separable_6d,IQPVariationalClassifier,1.5,0.55
linearly_separable_6d,IQPVariationalClassifier,3.0,0.5
linearly_separable_6d,IQPVariationalClassifier,10.0,0.45
linearly_separable_6d,IQPVariationalClassifier,0.01,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.1,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.3,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.6,0.8333333333333334
linearly_separable_6d,IQPVariationalClassifier,1.0,0.7833333333333333
linearly_separable_6d,IQPVariationalClassifier,1.5,0.5333333333333333
linearly_separable_6d,IQPVariationalClassifier,3.0,0.5
linearly_separable_6d,IQPVariationalClassifier,10.0,0.45
linearly_separable_6d,IQPVariationalClassifier,0.01,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.1,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.3,0.8333333333333334
linearly_separable_6d,IQPVariationalClassifier,0.6,0.8166666666666667
linearly_separable_6d,IQPVariationalClassifier,1.0,0.8
linearly_separable_6d,IQPVariationalClassifier,1.5,0.6166666666666667
linearly_separable_6d,IQPVariationalClassifier,3.0,0.55
linearly_separable_6d,IQPVariationalClassifier,10.0,0.5833333333333334
linearly_separable_6d,IQPVariationalClassifier,0.01,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.1,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.3,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.6,0.8
linearly_separable_6d,IQPVariationalClassifier,1.0,0.8166666666666667
linearly_separable_6d,IQPVariationalClassifier,1.5,0.6
linearly_separable_6d,IQPVariationalClassifier,3.0,0.5
linearly_separable_6d,IQPVariationalClassifier,10.0,0.45
linearly_separable_6d,IQPVariationalClassifier,0.01,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.1,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.3,0.5666666666666667
linearly_separable_6d,IQPVariationalClassifier,0.6,0.7
linearly_separable_6d,IQPVariationalClassifier,1.0,0.7833333333333333
linearly_separable_6d,IQPVariationalClassifier,1.5,0.5666666666666667
