,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_batch_size,param_kernel_shape,param_learning_rate,param_n_qchannels,param_qkernel_shape,params,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc
30,82.02073106765747,3.20532379728462,30.34402060508728,0.5151421003438528,32,3,0.01,1,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'n_qchannels': 1, 'qkernel_shape': 2}",0.7434011250540892,0.749459108610991,0.7536796536796537,0.7151515151515152,0.7354978354978355,0.7394378475988169,0.013596410702847197,12,0.8324544309012774,0.8615072056291864,0.8584125166292447,0.8168435436393516,0.8386914364657513,0.8415818266529623,0.016636942071952914,9
31,114.15646271705627,1.8985457744242715,47.77312207221985,0.9052234948706812,32,3,0.01,1,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'n_qchannels': 1, 'qkernel_shape': 3}",0.6962353959324967,0.7213327563825184,0.7134199134199134,0.6913419913419914,0.6982683982683983,0.7041196910690637,0.011335370314333253,41,0.7865575293894749,0.8251456536937776,0.8120165479795091,0.7757621611697357,0.8086760261974562,0.8016315836859906,0.017926724610284623,41
32,339.44227066040037,2.5909968097780243,145.55909667015075,0.6796294982195871,32,3,0.01,5,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'n_qchannels': 5, 'qkernel_shape': 2}",0.7321505841627002,0.7646040675032454,0.7532467532467533,0.7298701298701299,0.7398268398268398,0.7439396749219338,0.01317185635445903,3,0.8339280397693952,0.8613230241841513,0.8526863378340146,0.8182340795675493,0.8456749667415108,0.8423692896193243,0.01503579796569863,5
33,513.4435028076172,6.2408290997332125,226.72945380210876,2.459724254378106,32,3,0.01,5,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'n_qchannels': 5, 'qkernel_shape': 3}",0.7022933794893985,0.7131112072695802,0.7112554112554113,0.6935064935064935,0.7008658008658009,0.7042064584773369,0.007187369493623678,40,0.818788212332001,0.8249637275317432,0.8164210404338954,0.780069210765517,0.8202856467797957,0.8121055675685905,0.016259490630635174,37
34,659.9417003154755,3.354425117256089,286.7350820064545,0.7476337517545532,32,3,0.01,10,2,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'n_qchannels': 10, 'qkernel_shape': 2}",0.7325832972739074,0.762440501947209,0.7458874458874459,0.7285714285714285,0.7567099567099567,0.7452385260779895,0.013159557339403414,1,0.8357437364104692,0.8651927139323866,0.8522845271274898,0.8079126611005099,0.8480391788012497,0.841834563474421,0.019396369864020754,8
35,981.1646815299988,7.358943778882991,443.2773802280426,5.666055061309611,32,3,0.01,10,3,"{'batch_size': 32, 'kernel_shape': 3, 'learning_rate': 0.01, 'n_qchannels': 10, 'qkernel_shape': 3}",0.7092167892687148,0.7425356988316746,0.7246753246753247,0.6974025974025974,0.716017316017316,0.7179695452391256,0.0151781728775382,32,0.8094172628767852,0.8382180257252615,0.8298215027419441,0.7885143839203482,0.8147656405193742,0.8161473631567426,0.017232998510490843,36
36,81.17167282104492,2.829386086418314,30.445275020599365,0.9080308541584623,32,5,0.0001,1,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'n_qchannels': 1, 'qkernel_shape': 2}",0.7395067070532237,0.7468628299437473,0.7567099567099567,0.7203463203463204,0.7411255411255411,0.7409102710357578,0.01191600122506544,8,0.8312304333312283,0.858195698423557,0.8554899833256082,0.8193845825081416,0.8427855414361647,0.84141724780494,0.014633113454489883,10
37,124.0514714717865,8.561226192069821,46.47685165405274,1.465335939501998,32,5,0.0001,1,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'n_qchannels': 1, 'qkernel_shape': 3}",0.6875811337083514,0.7170056252704456,0.712987012987013,0.6865800865800866,0.7103896103896103,0.7029086937871014,0.013098225984031334,43,0.76226027541449,0.78384240082393,0.7900121446157364,0.7543721369106025,0.7818668245817857,0.7744707564693089,0.013690249396614533,52
38,338.37581448554994,4.3123393298323185,144.92266464233398,0.7794057758852224,32,5,0.0001,5,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'n_qchannels': 5, 'qkernel_shape': 2}",0.7330160103851147,0.7485936823885764,0.7389610389610389,0.7147186147186148,0.7402597402597403,0.7351098173426169,0.01134330994562485,22,0.8276667057624121,0.8518117440103442,0.8455432872028555,0.8073144597677625,0.8455666132925602,0.835580562007187,0.01627286108396854,21
39,511.1186631679535,2.7503159949503724,224.35932154655455,1.042865984507367,32,5,0.0001,5,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'n_qchannels': 5, 'qkernel_shape': 3}",0.6923409779316313,0.712678494158373,0.6965367965367966,0.6766233766233766,0.6995670995670996,0.6955493489634554,0.011653420625953804,50,0.7900438173085887,0.8124352545838627,0.8014622448426769,0.7645216195228837,0.8047670250356664,0.7946459922587358,0.01669737886515293,46
40,654.8441567897796,2.517275169014347,285.0527805805206,2.1021111844653837,32,5,0.0001,10,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'n_qchannels': 10, 'qkernel_shape': 2}",0.7412375594980528,0.7425356988316746,0.7541125541125541,0.719047619047619,0.741991341991342,0.7397849546962485,0.01140054379179163,9,0.8298959150960703,0.853248359281617,0.8504620823125034,0.8141429844151622,0.8451429814053442,0.8385784645021394,0.014642393373667413,15
41,1006.525443315506,7.81595807926825,450.9066349029541,3.007055110575812,32,5,0.0001,10,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.0001, 'n_qchannels': 10, 'qkernel_shape': 3}",0.6975335352661186,0.7299870186066638,0.7086580086580087,0.70995670995671,0.703030303030303,0.7098331151035608,0.011001217146663071,38,0.79592923068595,0.8276155644597468,0.8204052870463452,0.7855737917085533,0.8049363272996515,0.8068920402400493,0.015430800512012172,38
42,79.85834941864013,2.011999372429469,30.261417579650878,0.6312121883276962,32,5,0.001,1,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'n_qchannels': 1, 'qkernel_shape': 2}",0.7321505841627002,0.7477282561661618,0.7510822510822511,0.7203463203463204,0.7324675324675325,0.7367549888449931,0.011265081140260562,18,0.8347528096307858,0.8601585463949303,0.8522928041270624,0.8209022832479549,0.8377049686075979,0.8411622824016662,0.01377133606561828,11
43,115.37933120727538,2.0349337445661417,47.673922538757324,0.6748262806369385,32,5,0.001,1,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'n_qchannels': 1, 'qkernel_shape': 3}",0.694937256598875,0.7252271743833838,0.7216450216450216,0.6757575757575758,0.703030303030303,0.7041194662830319,0.018124991130749318,42,0.7825487117951864,0.8120379488952872,0.8137693907526351,0.7668365458124402,0.802085277174142,0.7954555748859382,0.018110548703827636,45
44,337.3124700546265,3.130603446464021,144.22185583114623,0.5933404995035519,32,5,0.001,5,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'n_qchannels': 5, 'qkernel_shape': 2}",0.744699264387711,0.7481609692773691,0.7458874458874459,0.719047619047619,0.7411255411255411,0.7397841679451372,0.010614920795077308,10,0.8327265974371235,0.8600134565219025,0.8533763386165671,0.8169850050865924,0.8486787651318602,0.8423560325588092,0.015553930497261012,6
45,509.00128479003905,1.621442532667063,224.19285960197448,1.6512975589523826,32,5,0.001,5,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'n_qchannels': 5, 'qkernel_shape': 3}",0.7105149286023367,0.733448723496322,0.7168831168831169,0.6913419913419914,0.7064935064935065,0.7117364533634547,0.013731900927950617,37,0.8098473160770728,0.8386656994008465,0.8252142237980291,0.7925121747139168,0.8177303112753802,0.816793945053049,0.015414353953559758,35
46,653.8072428226471,3.9727515434494314,286.56381845474243,1.1705949077048385,32,5,0.001,10,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'n_qchannels': 10, 'qkernel_shape': 2}",0.7455646906101255,0.7507572479446127,0.7614718614718615,0.7194805194805195,0.7354978354978355,0.7425544310009909,0.014257755624886242,5,0.8353445087018108,0.8609606753820825,0.8591717432264045,0.82095645997243,0.8456606701058853,0.8444188114777227,0.015004328565389396,1
47,998.5592276096344,5.762242752307394,450.26967911720277,4.208521671028875,32,5,0.001,10,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.001, 'n_qchannels': 10, 'qkernel_shape': 3}",0.7174383383816529,0.7299870186066638,0.7337662337662337,0.706060606060606,0.7303030303030303,0.7235110454236373,0.010340539444264064,30,0.8237811901346398,0.8479649829726134,0.8357199936191857,0.8021375727623508,0.8168807901374283,0.8252969059252436,0.01569691425703005,30
48,80.12179884910583,2.294648665747317,30.21460566520691,0.5808113690492088,32,5,0.01,1,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'n_qchannels': 1, 'qkernel_shape': 2}",0.7343141497187364,0.7646040675032454,0.7558441558441559,0.7034632034632035,0.7471861471861472,0.7410823447430976,0.02130468102261464,7,0.8309733036205668,0.8604427120529841,0.8588549598791257,0.8215433744875786,0.8417862818513991,0.8427201263783308,0.015242950017887471,2
49,115.05684604644776,3.1340360748802065,47.53659753799438,0.6110579679229879,32,5,0.01,1,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'n_qchannels': 1, 'qkernel_shape': 3}",0.6936391172652532,0.722198182604933,0.7186147186147186,0.6675324675324675,0.6891774891774892,0.6982323950389723,0.020176090591463393,48,0.7851042202353564,0.7942129438209004,0.81727883857142,0.7148622556780216,0.8036940249092539,0.7830304566429904,0.035710465849472274,48
50,338.83106446266174,5.25194269544472,144.07421407699584,1.5321408694823326,32,5,0.01,5,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'n_qchannels': 5, 'qkernel_shape': 2}",0.7330160103851147,0.75118996105582,0.745021645021645,0.7268398268398268,0.7372294372294372,0.7386593761063687,0.008614964557623008,14,0.825240514018832,0.8545421399628629,0.8521998759954972,0.8089111682307686,0.8456189088807691,0.837302521417746,0.01754912464888581,18
51,506.71490116119384,3.2465365279169616,224.4837055683136,1.3635590396725712,32,5,0.01,5,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'n_qchannels': 5, 'qkernel_shape': 3}",0.6797922977066205,0.5638251839030722,0.7194805194805195,0.6623376623376623,0.7038961038961039,0.6658663534647957,0.054661731741778366,54,0.7899363040085169,0.6946756527164883,0.8280509772879131,0.7655961245583092,0.8081079230449726,0.7772733963232399,0.04614807888227147,51
52,656.5722640991211,4.101617085810276,285.9491879940033,4.315488225697385,32,5,0.01,10,2,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'n_qchannels': 10, 'qkernel_shape': 2}",0.7256598874945911,0.7546516659454782,0.7558441558441559,0.7251082251082251,0.7359307359307359,0.7394389340646372,0.013476626511357698,11,0.8250044358634295,0.8576619481134558,0.8584373476279623,0.8178382884970775,0.8436493592097422,0.8405182758623335,0.016612425304715975,12
53,912.8160686016083,36.54276866952595,356.8423698425293,17.185979094550305,32,5,0.01,10,3,"{'batch_size': 32, 'kernel_shape': 5, 'learning_rate': 0.01, 'n_qchannels': 10, 'qkernel_shape': 3}",0.7217654694937257,0.7312851579402856,0.7324675324675325,0.6844155844155844,0.706060606060606,0.7151988700755468,0.018062193284449485,34,0.8135005127557388,0.8324520188541659,0.8318930099986155,0.7964798673272213,0.6363112723704725,0.7821273362612428,0.07411044703760053,49
